Instance,Terminal,Layer,X location,Y location,Voltage
_4851_,VGND,li1,25.0700,233.9200,0.000045
_4849_,VGND,li1,24.6100,212.1600,0.000104
_4847_,VGND,li1,25.0700,201.2800,0.000072
_4845_,VGND,li1,114.7700,233.9200,0.000208
_4843_,VGND,li1,138.0000,223.0400,0.000077
_4842_,VGND,li1,102.1200,212.1600,0.000190
_4840_,VGND,li1,221.0300,239.3600,0.000083
_4838_,VGND,li1,167.2100,228.4800,0.000084
_4836_,VGND,li1,182.8500,255.6800,0.000153
_4834_,VGND,li1,227.0100,266.5600,0.000079
_4832_,VGND,li1,192.0500,233.9200,0.000088
_4830_,VGND,li1,202.1700,266.5600,0.000088
_4828_,VGND,li1,167.2100,266.5600,0.000123
_4825_,VGND,li1,217.8100,195.8400,0.000055
_4823_,VGND,li1,232.0700,212.1600,0.000076
_4821_,VGND,li1,257.3700,244.8000,0.000155
_4819_,VGND,li1,275.7700,217.6000,0.000074
_4817_,VGND,li1,246.3300,255.6800,0.000165
_4815_,VGND,li1,266.1100,261.1200,0.000061
_4813_,VGND,li1,277.1500,201.2800,0.000065
_4811_,VGND,li1,232.9900,250.2400,0.000088
_4808_,VGND,li1,119.3700,233.9200,0.000197
_4806_,VGND,li1,54.0500,244.8000,0.000093
_4804_,VGND,li1,42.0900,293.7600,0.000028
_4802_,VGND,li1,100.9700,288.3200,0.000052
_4800_,VGND,li1,26.4500,261.1200,0.000168
_4798_,VGND,li1,100.9700,282.8800,0.000058
_4796_,VGND,li1,54.9700,293.7600,0.000036
_4794_,VGND,li1,119.3700,255.6800,0.000091
_4791_,VGND,li1,85.3300,217.6000,0.000091
_4789_,VGND,li1,26.9100,223.0400,0.000099
_4787_,VGND,li1,29.2100,217.6000,0.000049
_4785_,VGND,li1,28.7500,190.4000,0.000045
_4783_,VGND,li1,116.6100,206.7200,0.000170
_4781_,VGND,li1,136.6200,228.4800,0.000082
_4780_,VGND,li1,110.4000,206.7200,0.000190
_4778_,VGND,li1,130.1800,206.7200,0.000109
_4776_,VGND,li1,208.1500,228.4800,0.000088
_4774_,VGND,li1,171.3500,184.9600,0.000167
_4773_,VGND,li1,167.6700,184.9600,0.000174
_4771_,VGND,li1,149.7300,266.5600,0.000117
_4769_,VGND,li1,163.5300,184.9600,0.000183
_4768_,VGND,li1,157.7800,184.9600,0.000311
_4767_,VGND,li1,163.9900,179.5200,0.000066
_4765_,VGND,li1,170.8900,282.8800,0.000057
_4763_,VGND,li1,175.4900,184.9600,0.000158
_4762_,VGND,li1,175.4900,184.9600,0.000158
_4761_,VGND,li1,172.7300,184.9600,0.000167
_4759_,VGND,li1,235.7500,288.3200,0.000082
_4757_,VGND,li1,197.1100,174.0800,0.000061
_4756_,VGND,li1,192.0500,184.9600,0.000105
_4755_,VGND,li1,192.0500,184.9600,0.000105
_4753_,VGND,li1,183.7700,288.3200,0.000068
_4751_,VGND,li1,171.3500,179.5200,0.000067
_4750_,VGND,li1,156.8600,179.5200,0.000117
_4749_,VGND,li1,168.5900,174.0800,0.000060
_4747_,VGND,li1,204.0100,282.8800,0.000101
_4745_,VGND,li1,184.2300,184.9600,0.000134
_4744_,VGND,li1,189.2900,184.9600,0.000121
_4743_,VGND,li1,175.9500,179.5200,0.000067
_4741_,VGND,li1,143.7500,261.1200,0.000065
_4738_,VGND,li1,180.0900,184.9600,0.000146
_4737_,VGND,li1,180.0900,184.9600,0.000146
_4735_,VGND,li1,162.6100,190.4000,0.000170
_4734_,VGND,li1,111.5500,168.6400,0.000081
_4733_,VGND,li1,137.3100,174.0800,0.000083
_4730_,VGND,li1,196.6500,212.1600,0.000085
_4728_,VGND,li1,206.3100,163.2000,0.000066
_4727_,VGND,li1,163.9900,168.6400,0.000052
_4726_,VGND,li1,209.9900,163.2000,0.000065
_4725_,VGND,li1,208.8400,146.8800,0.000031
_4723_,VGND,li1,207.6900,206.7200,0.000080
_4721_,VGND,li1,208.6100,168.6400,0.000056
_4720_,VGND,li1,163.0700,168.6400,0.000052
_4719_,VGND,li1,206.3100,174.0800,0.000069
_4718_,VGND,li1,212.5200,163.2000,0.000062
_4716_,VGND,li1,255.9900,293.7600,0.000037
_4714_,VGND,li1,170.8900,168.6400,0.000072
_4713_,VGND,li1,171.8100,174.0800,0.000062
_4712_,VGND,li1,176.8700,168.6400,0.000078
_4711_,VGND,li1,158.4700,174.0800,0.000091
_4709_,VGND,li1,265.6500,288.3200,0.000065
_4707_,VGND,li1,190.2100,174.0800,0.000061
_4706_,VGND,li1,192.5100,168.6400,0.000052
_4705_,VGND,li1,202.6300,168.6400,0.000055
_4704_,VGND,li1,208.1500,136.0000,0.000068
_4702_,VGND,li1,244.4900,293.7600,0.000046
_4700_,VGND,li1,203.0900,174.0800,0.000070
_4699_,VGND,li1,193.8900,174.0800,0.000051
_4698_,VGND,li1,197.1100,168.6400,0.000049
_4697_,VGND,li1,209.3000,168.6400,0.000055
_4695_,VGND,li1,278.5300,293.7600,0.000025
_4693_,VGND,li1,199.8700,174.0800,0.000066
_4692_,VGND,li1,152.9500,174.0800,0.000122
_4691_,VGND,li1,156.6300,174.0800,0.000102
_4690_,VGND,li1,155.7100,168.6400,0.000062
_4688_,VGND,li1,280.8300,266.5600,0.000025
_4686_,VGND,li1,185.1500,168.6400,0.000076
_4685_,VGND,li1,181.4700,168.6400,0.000077
_4684_,VGND,li1,183.7700,168.6400,0.000076
_4683_,VGND,li1,182.1600,141.4400,0.000030
_4680_,VGND,li1,232.5300,277.4400,0.000151
_4677_,VGND,li1,192.9700,163.2000,0.000051
_4676_,VGND,li1,192.9700,163.2000,0.000051
_4675_,VGND,li1,152.4900,179.5200,0.000156
_4674_,VGND,li1,193.4300,168.6400,0.000052
_4672_,VGND,li1,106.4900,250.2400,0.000112
_4670_,VGND,li1,146.0500,179.5200,0.000171
_4669_,VGND,li1,145.1300,174.0800,0.000112
_4668_,VGND,li1,144.2100,174.0800,0.000112
_4667_,VGND,li1,149.7300,168.6400,0.000064
_4665_,VGND,li1,54.9700,277.4400,0.000088
_4663_,VGND,li1,120.2900,195.8400,0.000158
_4662_,VGND,li1,129.9500,195.8400,0.000131
_4661_,VGND,li1,116.6100,195.8400,0.000163
_4658_,VGND,li1,36.5700,272.0000,0.000117
_4656_,VGND,li1,131.3300,184.9600,0.000295
_4655_,VGND,li1,131.7900,179.5200,0.000139
_4654_,VGND,li1,132.7100,179.5200,0.000139
_4652_,VGND,li1,114.7700,277.4400,0.000112
_4650_,VGND,li1,131.7900,174.0800,0.000078
_4649_,VGND,li1,136.8500,174.0800,0.000083
_4648_,VGND,li1,140.5300,174.0800,0.000094
_4646_,VGND,li1,33.8100,272.0000,0.000122
_4644_,VGND,li1,129.0300,168.6400,0.000076
_4643_,VGND,li1,129.9500,174.0800,0.000084
_4642_,VGND,li1,116.6100,179.5200,0.000145
_4641_,VGND,li1,126.2700,174.0800,0.000091
_4639_,VGND,li1,136.8500,179.5200,0.000144
_4638_,VGND,li1,126.2700,190.4000,0.000191
_4637_,VGND,li1,119.8300,190.4000,0.000202
_4635_,VGND,li1,111.0900,174.0800,0.000070
_4633_,VGND,li1,112.9300,282.8800,0.000075
_4631_,VGND,li1,105.5700,179.5200,0.000087
_4629_,VGND,li1,112.4700,174.0800,0.000070
_4627_,VGND,li1,85.3300,266.5600,0.000106
_4625_,VGND,li1,114.3100,174.0800,0.000077
_4624_,VGND,li1,117.9900,174.0800,0.000081
_4622_,VGND,li1,118.9100,168.6400,0.000081
_4617_,VGND,li1,85.3300,250.2400,0.000116
_4614_,VGND,li1,106.4900,174.0800,0.000054
_4613_,VGND,li1,106.9500,59.8400,0.000064
_4612_,VGND,li1,108.3300,174.0800,0.000061
_4610_,VGND,li1,117.9900,184.9600,0.000286
_4609_,VGND,li1,121.9000,179.5200,0.000150
_4608_,VGND,li1,92.2300,130.5600,0.000078
_4607_,VGND,li1,96.8300,179.5200,0.000108
_4603_,VGND,li1,61.8700,212.1600,0.000165
_4600_,VGND,li1,42.0900,228.4800,0.000091
_4597_,VGND,li1,34.7300,206.7200,0.000099
_4595_,VGND,li1,62.7900,130.5600,0.000055
_4593_,VGND,li1,37.4900,190.4000,0.000044
_4590_,VGND,li1,118.9100,228.4800,0.000139
_4588_,VGND,li1,131.5600,223.0400,0.000060
_4587_,VGND,li1,127.6500,201.2800,0.000144
_4586_,VGND,li1,100.9700,190.4000,0.000152
_4585_,VGND,li1,82.1100,190.4000,0.000135
_4584_,VGND,li1,73.3700,184.9600,0.000077
_4583_,VGND,li1,109.2500,206.7200,0.000186
_4582_,VGND,li1,145.1300,217.6000,0.000107
_4579_,VGND,li1,91.7700,184.9600,0.000176
_4576_,VGND,li1,58.1900,152.3200,0.000038
_4575_,VGND,li1,195.2700,10.8800,0.000020
_4574_,VGND,li1,204.9300,16.3200,0.000059
_4573_,VGND,li1,207.6900,16.3200,0.000059
_4572_,VGND,li1,206.3100,10.8800,0.000022
_4571_,VGND,li1,194.5800,21.7600,0.000031
_4570_,VGND,li1,214.1300,27.2000,0.000064
_4569_,VGND,li1,265.6500,152.3200,0.000052
_4568_,VGND,li1,264.0400,130.5600,0.000053
_4567_,VGND,li1,261.0500,103.3600,0.000058
_4566_,VGND,li1,189.9800,87.0400,0.000024
_4565_,VGND,li1,166.0600,87.0400,0.000020
_4564_,VGND,li1,165.8300,70.7200,0.000025
_4563_,VGND,li1,192.0500,87.0400,0.000024
_4562_,VGND,li1,226.7800,87.0400,0.000040
_4561_,VGND,li1,192.5100,76.1600,0.000033
_4560_,VGND,li1,209.9900,27.2000,0.000068
_4559_,VGND,li1,213.4400,16.3200,0.000052
_4558_,VGND,li1,209.7600,21.7600,0.000050
_4557_,VGND,li1,210.6800,16.3200,0.000056
_4556_,VGND,li1,219.8800,27.2000,0.000056
_4555_,VGND,li1,214.8200,21.7600,0.000044
_4554_,VGND,li1,223.7900,21.7600,0.000029
_4553_,VGND,li1,222.6400,16.3200,0.000036
_4552_,VGND,li1,229.3100,16.3200,0.000040
_4550_,VGND,li1,238.5100,16.3200,0.000047
_4549_,VGND,li1,235.2900,10.8800,0.000021
_4548_,VGND,li1,232.9900,16.3200,0.000042
_4546_,VGND,li1,229.3100,21.7600,0.000034
_4545_,VGND,li1,230.0000,21.7600,0.000034
_4544_,VGND,li1,234.6000,21.7600,0.000034
_4542_,VGND,li1,233.6800,16.3200,0.000044
_4541_,VGND,li1,233.9100,21.7600,0.000034
_4539_,VGND,li1,279.9100,32.6400,0.000030
_4538_,VGND,li1,284.0500,32.6400,0.000022
_4537_,VGND,li1,281.2900,27.2000,0.000020
_4535_,VGND,li1,280.3700,32.6400,0.000030
_4534_,VGND,li1,280.6000,16.3200,0.000025
_4533_,VGND,li1,278.9900,16.3200,0.000025
_4532_,VGND,li1,273.7000,16.3200,0.000031
_4531_,VGND,li1,278.5300,21.7600,0.000018
_4529_,VGND,li1,273.9300,38.0800,0.000042
_4528_,VGND,li1,274.3900,27.2000,0.000027
_4527_,VGND,li1,274.1600,10.8800,0.000016
_4526_,VGND,li1,274.3900,16.3200,0.000031
_4525_,VGND,li1,276.9200,16.3200,0.000028
_4523_,VGND,li1,259.2100,16.3200,0.000040
_4522_,VGND,li1,261.2800,21.7600,0.000026
_4521_,VGND,li1,267.4900,16.3200,0.000037
_4520_,VGND,li1,267.9500,16.3200,0.000037
_4519_,VGND,li1,266.5700,21.7600,0.000026
_4517_,VGND,li1,264.2700,32.6400,0.000040
_4516_,VGND,li1,267.2600,27.2000,0.000031
_4515_,VGND,li1,263.5800,21.7600,0.000026
_4514_,VGND,li1,260.5900,27.2000,0.000030
_4513_,VGND,li1,244.9500,21.7600,0.000030
_4512_,VGND,li1,247.0200,27.2000,0.000036
_4511_,VGND,li1,195.7300,27.2000,0.000046
_4510_,VGND,li1,188.1400,38.0800,0.000049
_4509_,VGND,li1,195.9600,21.7600,0.000035
_4508_,VGND,li1,202.6300,21.7600,0.000048
_4507_,VGND,li1,192.5100,21.7600,0.000034
_4506_,VGND,li1,192.7400,27.2000,0.000038
_4505_,VGND,li1,187.9100,27.2000,0.000045
_4504_,VGND,li1,243.5700,27.2000,0.000041
_4503_,VGND,li1,188.6000,21.7600,0.000038
_4501_,VGND,li1,249.0900,21.7600,0.000027
_4500_,VGND,li1,247.0200,16.3200,0.000044
_4499_,VGND,li1,253.6900,21.7600,0.000020
_4498_,VGND,li1,242.8800,21.7600,0.000031
_4497_,VGND,li1,242.1900,16.3200,0.000050
_4496_,VGND,li1,241.2700,21.7600,0.000032
_4495_,VGND,li1,245.1800,27.2000,0.000041
_4494_,VGND,li1,185.1500,21.7600,0.000039
_4493_,VGND,li1,189.0600,16.3200,0.000048
_4491_,VGND,li1,252.7700,38.0800,0.000035
_4490_,VGND,li1,256.4500,38.0800,0.000034
_4489_,VGND,li1,251.3900,38.0800,0.000035
_4488_,VGND,li1,235.0600,32.6400,0.000038
_4486_,VGND,li1,244.9500,38.0800,0.000044
_4485_,VGND,li1,248.1700,32.6400,0.000031
_4484_,VGND,li1,239.8900,32.6400,0.000036
_4483_,VGND,li1,240.5800,32.6400,0.000036
_4482_,VGND,li1,236.4400,27.2000,0.000048
_4481_,VGND,li1,204.0100,32.6400,0.000042
_4480_,VGND,li1,200.5600,38.0800,0.000067
_4479_,VGND,li1,216.4300,38.0800,0.000069
_4478_,VGND,li1,215.0500,32.6400,0.000038
_4477_,VGND,li1,204.7000,32.6400,0.000042
_4476_,VGND,li1,195.9600,38.0800,0.000052
_4475_,VGND,li1,196.6500,32.6400,0.000043
_4474_,VGND,li1,201.7100,32.6400,0.000043
_4473_,VGND,li1,46.6900,48.9600,0.000046
_4472_,VGND,li1,183.0800,32.6400,0.000071
_4471_,VGND,li1,132.0200,27.2000,0.000065
_4470_,VGND,li1,128.1100,21.7600,0.000034
_4469_,VGND,li1,161.2300,27.2000,0.000046
_4468_,VGND,li1,157.7800,27.2000,0.000052
_4467_,VGND,li1,136.8500,27.2000,0.000071
_4466_,VGND,li1,179.6300,27.2000,0.000050
_4465_,VGND,li1,181.2400,27.2000,0.000050
_4464_,VGND,li1,176.8700,32.6400,0.000084
_4463_,VGND,li1,176.8700,16.3200,0.000060
_4462_,VGND,li1,163.7600,38.0800,0.000026
_4461_,VGND,li1,166.7500,65.2800,0.000045
_4460_,VGND,li1,167.9000,32.6400,0.000060
_4459_,VGND,li1,163.5300,65.2800,0.000040
_4458_,VGND,li1,184.2300,16.3200,0.000055
_4457_,VGND,li1,176.8700,21.7600,0.000038
_4456_,VGND,li1,178.4800,21.7600,0.000038
_4455_,VGND,li1,180.0900,21.7600,0.000039
_4454_,VGND,li1,176.4100,27.2000,0.000050
_4452_,VGND,li1,168.1300,16.3200,0.000047
_4450_,VGND,li1,153.8700,38.0800,0.000031
_4449_,VGND,li1,150.1900,38.0800,0.000031
_4448_,VGND,li1,88.7800,32.6400,0.000071
_4447_,VGND,li1,168.5900,16.3200,0.000047
_4446_,VGND,li1,167.6700,21.7600,0.000034
_4445_,VGND,li1,170.4300,21.7600,0.000036
_4444_,VGND,li1,140.9900,21.7600,0.000037
_4443_,VGND,li1,171.1200,21.7600,0.000036
_4442_,VGND,li1,172.2700,27.2000,0.000048
_4441_,VGND,li1,145.1300,27.2000,0.000068
_4440_,VGND,li1,147.4300,38.0800,0.000031
_4439_,VGND,li1,117.3000,38.0800,0.000029
_4438_,VGND,li1,117.0700,38.0800,0.000029
_4437_,VGND,li1,106.4900,38.0800,0.000027
_4436_,VGND,li1,92.4600,38.0800,0.000047
_4435_,VGND,li1,140.0700,38.0800,0.000027
_4434_,VGND,li1,149.9600,21.7600,0.000039
_4433_,VGND,li1,143.9800,21.7600,0.000039
_4432_,VGND,li1,128.8000,27.2000,0.000070
_4431_,VGND,li1,127.8800,27.2000,0.000074
_4430_,VGND,li1,124.2000,21.7600,0.000038
_4429_,VGND,li1,123.7400,27.2000,0.000077
_4428_,VGND,li1,106.7200,32.6400,0.000064
_4427_,VGND,li1,105.5700,27.2000,0.000058
_4425_,VGND,li1,137.3100,16.3200,0.000044
_4424_,VGND,li1,132.9400,16.3200,0.000043
_4423_,VGND,li1,140.9900,16.3200,0.000049
_4422_,VGND,li1,130.1800,16.3200,0.000052
_4421_,VGND,li1,128.5700,21.7600,0.000034
_4420_,VGND,li1,125.8100,16.3200,0.000054
_4419_,VGND,li1,114.0800,21.7600,0.000040
_4418_,VGND,li1,117.5300,21.7600,0.000041
_4417_,VGND,li1,116.3800,21.7600,0.000041
_4416_,VGND,li1,115.4600,16.3200,0.000052
_4415_,VGND,li1,117.0700,16.3200,0.000052
_4414_,VGND,li1,121.6700,16.3200,0.000055
_4413_,VGND,li1,123.5100,21.7600,0.000038
_4412_,VGND,li1,125.1200,16.3200,0.000054
_4411_,VGND,li1,106.2600,16.3200,0.000040
_4410_,VGND,li1,107.1800,32.6400,0.000064
_4409_,VGND,li1,107.4100,38.0800,0.000027
_4408_,VGND,li1,99.1300,38.0800,0.000034
_4407_,VGND,li1,99.1300,38.0800,0.000034
_4406_,VGND,li1,86.2500,38.0800,0.000057
_4405_,VGND,li1,87.6300,38.0800,0.000053
_4404_,VGND,li1,95.4500,38.0800,0.000041
_4403_,VGND,li1,113.3900,59.8400,0.000081
_4402_,VGND,li1,93.1500,43.5200,0.000042
_4401_,VGND,li1,46.2300,108.8000,0.000035
_4400_,VGND,li1,45.0800,114.2400,0.000033
_4399_,VGND,li1,46.9200,114.2400,0.000041
_4398_,VGND,li1,71.7600,184.9600,0.000077
_4397_,VGND,li1,41.6300,114.2400,0.000036
_4396_,VGND,li1,42.5500,130.5600,0.000038
_4395_,VGND,li1,41.4000,103.3600,0.000048
_4394_,VGND,li1,58.1900,103.3600,0.000050
_4393_,VGND,li1,67.8500,119.6800,0.000050
_4392_,VGND,li1,48.0700,38.0800,0.000056
_4389_,VGND,li1,98.2100,16.3200,0.000051
_4388_,VGND,li1,98.6700,10.8800,0.000023
_4387_,VGND,li1,105.1100,10.8800,0.000016
_4386_,VGND,li1,105.1100,16.3200,0.000040
_4385_,VGND,li1,103.9600,21.7600,0.000031
_4384_,VGND,li1,106.9500,21.7600,0.000035
_4383_,VGND,li1,119.6000,16.3200,0.000054
_4382_,VGND,li1,102.8100,16.3200,0.000037
_4379_,VGND,li1,120.0600,21.7600,0.000040
_4378_,VGND,li1,93.8400,27.2000,0.000070
_4377_,VGND,li1,90.6200,21.7600,0.000048
_4376_,VGND,li1,86.7100,21.7600,0.000047
_4375_,VGND,li1,86.4800,21.7600,0.000046
_4374_,VGND,li1,86.7100,27.2000,0.000069
_4373_,VGND,li1,77.7400,21.7600,0.000035
_4372_,VGND,li1,109.7100,21.7600,0.000037
_4370_,VGND,li1,61.6400,21.7600,0.000043
_4369_,VGND,li1,54.5100,27.2000,0.000056
_4368_,VGND,li1,93.3800,21.7600,0.000047
_4366_,VGND,li1,15.4100,21.7600,0.000049
_4365_,VGND,li1,60.4900,16.3200,0.000064
_4364_,VGND,li1,72.4500,16.3200,0.000046
_4363_,VGND,li1,61.6400,16.3200,0.000064
_4362_,VGND,li1,59.3400,10.8800,0.000039
_4361_,VGND,li1,62.3300,10.8800,0.000036
_4360_,VGND,li1,61.8700,27.2000,0.000060
_4359_,VGND,li1,50.3700,21.7600,0.000046
_4358_,VGND,li1,71.0700,21.7600,0.000036
_4357_,VGND,li1,53.8200,21.7600,0.000046
_4356_,VGND,li1,80.7300,32.6400,0.000060
_4353_,VGND,li1,64.1700,16.3200,0.000061
_4352_,VGND,li1,64.8600,27.2000,0.000058
_4350_,VGND,li1,10.8100,21.7600,0.000042
_4349_,VGND,li1,22.5400,16.3200,0.000060
_4348_,VGND,li1,22.0800,27.2000,0.000075
_4346_,VGND,li1,41.6300,27.2000,0.000052
_4345_,VGND,li1,42.7800,21.7600,0.000053
_4344_,VGND,li1,34.7300,27.2000,0.000067
_4343_,VGND,li1,46.6900,27.2000,0.000051
_4342_,VGND,li1,49.9100,27.2000,0.000052
_4341_,VGND,li1,72.4500,32.6400,0.000049
_4340_,VGND,li1,68.7700,38.0800,0.000051
_4339_,VGND,li1,38.1800,27.2000,0.000061
_4338_,VGND,li1,41.1700,32.6400,0.000057
_4337_,VGND,li1,53.3600,38.0800,0.000059
_4334_,VGND,li1,11.0400,87.0400,0.000026
_4332_,VGND,li1,16.5600,81.6000,0.000032
_4329_,VGND,li1,11.2700,21.7600,0.000042
_4328_,VGND,li1,15.4100,21.7600,0.000049
_4325_,VGND,li1,196.1900,16.3200,0.000048
_4324_,VGND,li1,12.6500,32.6400,0.000037
_4323_,VGND,li1,27.8300,48.9600,0.000077
_4321_,VGND,li1,27.3700,43.5200,0.000057
_4319_,VGND,li1,12.6500,32.6400,0.000037
_4318_,VGND,li1,10.8100,65.2800,0.000041
_4317_,VGND,li1,10.3500,70.7200,0.000041
_4316_,VGND,li1,15.1800,70.7200,0.000039
_4315_,VGND,li1,29.4400,48.9600,0.000074
_4314_,VGND,li1,13.3400,76.1600,0.000033
_4313_,VGND,li1,30.3600,92.4800,0.000057
_4312_,VGND,li1,25.5300,157.7600,0.000027
_4309_,VGND,li1,78.4300,38.0800,0.000056
_4308_,VGND,li1,79.3500,32.6400,0.000060
_4306_,VGND,li1,81.4200,21.7600,0.000042
_4305_,VGND,li1,130.6400,65.2800,0.000038
_4300_,VGND,li1,278.0700,190.4000,0.000102
_4299_,VGND,li1,279.4500,184.9600,0.000046
_4298_,VGND,li1,281.0600,174.0800,0.000030
_4297_,VGND,li1,278.0700,163.2000,0.000120
_4296_,VGND,li1,273.4700,184.9600,0.000064
_4295_,VGND,li1,276.9200,184.9600,0.000055
_4294_,VGND,li1,277.1500,163.2000,0.000139
_4293_,VGND,li1,280.3700,179.5200,0.000050
_4292_,VGND,li1,276.4600,174.0800,0.000040
_4291_,VGND,li1,270.0200,174.0800,0.000052
_4290_,VGND,li1,268.6400,179.5200,0.000082
_4289_,VGND,li1,281.5200,174.0800,0.000030
_4288_,VGND,li1,270.0200,168.6400,0.000055
_4287_,VGND,li1,253.0000,157.7600,0.000036
_4285_,VGND,li1,282.6700,168.6400,0.000053
_4284_,VGND,li1,275.0800,168.6400,0.000057
_4283_,VGND,li1,271.1700,152.3200,0.000055
_4282_,VGND,li1,279.4500,157.7600,0.000054
_4281_,VGND,li1,273.2400,146.8800,0.000058
_4280_,VGND,li1,273.0100,157.7600,0.000073
_4279_,VGND,li1,252.7700,130.5600,0.000041
_4278_,VGND,li1,282.6700,163.2000,0.000092
_4277_,VGND,li1,278.9900,152.3200,0.000038
_4276_,VGND,li1,284.0500,152.3200,0.000028
_4275_,VGND,li1,281.7500,130.5600,0.000028
_4274_,VGND,li1,284.0500,125.1200,0.000011
_4273_,VGND,li1,275.7700,146.8800,0.000053
_4272_,VGND,li1,273.2400,141.4400,0.000046
_4271_,VGND,li1,274.8500,152.3200,0.000051
_4269_,VGND,li1,284.9700,136.0000,0.000026
_4268_,VGND,li1,279.9100,136.0000,0.000037
_4267_,VGND,li1,282.2100,136.0000,0.000030
_4266_,VGND,li1,279.6800,125.1200,0.000017
_4265_,VGND,li1,259.9000,136.0000,0.000040
_4263_,VGND,li1,273.0100,136.0000,0.000046
_4261_,VGND,li1,273.4700,130.5600,0.000044
_4260_,VGND,li1,278.5300,136.0000,0.000037
_4259_,VGND,li1,283.3600,146.8800,0.000033
_4257_,VGND,li1,281.2900,141.4400,0.000036
_4256_,VGND,li1,279.4500,130.5600,0.000032
_4255_,VGND,li1,275.7700,70.7200,0.000011
_4254_,VGND,li1,275.3100,87.0400,0.000113
_4253_,VGND,li1,281.7500,108.8000,0.000024
_4252_,VGND,li1,278.5300,119.6800,0.000039
_4251_,VGND,li1,281.2900,97.9200,0.000038
_4250_,VGND,li1,281.2900,92.4800,0.000040
_4249_,VGND,li1,284.7400,103.3600,0.000030
_4248_,VGND,li1,283.3600,92.4800,0.000033
_4247_,VGND,li1,281.9800,103.3600,0.000038
_4245_,VGND,li1,278.0700,108.8000,0.000031
_4244_,VGND,li1,279.6800,114.2400,0.000023
_4243_,VGND,li1,282.4400,70.7200,0.000009
_4242_,VGND,li1,278.5300,70.7200,0.000010
_4241_,VGND,li1,244.0300,76.1600,0.000023
_4240_,VGND,li1,281.2900,76.1600,0.000007
_4239_,VGND,li1,274.3900,76.1600,0.000009
_4238_,VGND,li1,268.4100,76.1600,0.000010
_4237_,VGND,li1,244.9500,87.0400,0.000058
_4236_,VGND,li1,243.5700,81.6000,0.000027
_4235_,VGND,li1,282.9000,81.6000,0.000017
_4234_,VGND,li1,280.3700,81.6000,0.000019
_4233_,VGND,li1,280.6000,76.1600,0.000007
_4232_,VGND,li1,257.3700,87.0400,0.000068
_4231_,VGND,li1,248.8600,92.4800,0.000035
_4230_,VGND,li1,270.2500,81.6000,0.000022
_4229_,VGND,li1,265.8800,81.6000,0.000022
_4228_,VGND,li1,265.8800,81.6000,0.000022
_4227_,VGND,li1,260.1300,87.0400,0.000084
_4226_,VGND,li1,262.4300,87.0400,0.000094
_4225_,VGND,li1,258.2900,76.1600,0.000013
_4224_,VGND,li1,203.5500,76.1600,0.000028
_4223_,VGND,li1,253.9200,70.7200,0.000015
_4222_,VGND,li1,255.7600,70.7200,0.000013
_4221_,VGND,li1,239.4300,76.1600,0.000023
_4220_,VGND,li1,250.9300,76.1600,0.000020
_4219_,VGND,li1,212.7500,76.1600,0.000024
_4218_,VGND,li1,263.3500,70.7200,0.000015
_4217_,VGND,li1,261.9700,70.7200,0.000015
_4216_,VGND,li1,229.3100,76.1600,0.000017
_4215_,VGND,li1,234.8300,76.1600,0.000021
_4214_,VGND,li1,220.1100,76.1600,0.000018
_4213_,VGND,li1,219.8800,70.7200,0.000014
_4212_,VGND,li1,221.0300,65.2800,0.000026
_4211_,VGND,li1,219.8800,81.6000,0.000018
_4209_,VGND,li1,207.2300,76.1600,0.000026
_4208_,VGND,li1,237.3600,65.2800,0.000038
_4207_,VGND,li1,234.8300,65.2800,0.000037
_4206_,VGND,li1,231.1500,65.2800,0.000032
_4204_,VGND,li1,248.4000,65.2800,0.000040
_4203_,VGND,li1,243.5700,65.2800,0.000040
_4202_,VGND,li1,245.8700,65.2800,0.000041
_4201_,VGND,li1,235.9800,70.7200,0.000017
_4200_,VGND,li1,254.6100,65.2800,0.000045
_4199_,VGND,li1,227.7000,65.2800,0.000029
_4198_,VGND,li1,224.0200,70.7200,0.000012
_4197_,VGND,li1,203.0900,81.6000,0.000025
_4196_,VGND,li1,229.3100,59.8400,0.000073
_4195_,VGND,li1,230.2300,65.2800,0.000032
_4194_,VGND,li1,213.2100,76.1600,0.000024
_4193_,VGND,li1,141.4500,81.6000,0.000044
_4192_,VGND,li1,143.7500,76.1600,0.000033
_4191_,VGND,li1,171.1200,76.1600,0.000045
_4190_,VGND,li1,172.7300,76.1600,0.000047
_4189_,VGND,li1,158.0100,76.1600,0.000038
_4188_,VGND,li1,145.3600,87.0400,0.000023
_4187_,VGND,li1,179.6300,76.1600,0.000053
_4186_,VGND,li1,179.6300,70.7200,0.000029
_4185_,VGND,li1,179.8600,76.1600,0.000053
_4184_,VGND,li1,175.7200,76.1600,0.000049
_4183_,VGND,li1,175.9500,70.7200,0.000030
_4182_,VGND,li1,175.0300,65.2800,0.000062
_4180_,VGND,li1,141.9100,70.7200,0.000038
_4178_,VGND,li1,155.0200,70.7200,0.000038
_4177_,VGND,li1,150.8800,70.7200,0.000041
_4176_,VGND,li1,142.1400,70.7200,0.000038
_4174_,VGND,li1,149.0400,59.8400,0.000096
_4173_,VGND,li1,142.3700,65.2800,0.000047
_4172_,VGND,li1,144.9000,65.2800,0.000050
_4170_,VGND,li1,126.9600,81.6000,0.000067
_4169_,VGND,li1,123.9700,81.6000,0.000074
